Date,Store,City,Product,Category,Unit_Price,Quantity,Revenue,Cost,Profit
2024-02-20,Store_4,Lucknow,Product_34,Beverages,442.94,3,1328.82,811.45,517.3699999999999
2024-02-20,Store_4,Jabalpur,Product_10,Grocery,181.9,1,181.9,142.75,39.150000000000006
2024-02-20,Store_4,Udaipur,Product_24,Snacks,357.79,4,1431.16,1057.94,373.22
2024-02-20,Store_4,Nagpur,Product_34,Stationery,121.45,1,121.45,102.36,19.090000000000003
2024-02-20,Store_5,Jabalpur,Product_7,Grocery,43.15,3,129.45,84.39,45.05999999999999
2024-02-20,Store_5,Indore,Product_44,Personal Care,480.13,4,1920.52,1721.54,198.98000000000002
2024-02-20,Store_5,Nagpur,Product_26,Stationery,35.39,2,70.78,49.64,21.14
2024-02-20,Store_5,Indore,Product_16,Beverages,292.32,4,1169.28,830.41,338.87
2024-02-20,Store_5,Bhopal,Product_28,Snacks,401.02,4,1604.08,1442.44,161.63999999999987
2024-02-20,Store_5,Jabalpur,Product_18,Stationery,86.27,1,86.27,58.92,27.349999999999994
2024-02-20,Store_5,Raipur,Product_29,Grocery,101.08,2,202.16,139.45,62.71000000000001
2024-02-20,Store_6,Indore,Product_6,Stationery,391.5,1,391.5,312.26,79.24000000000001
2024-02-20,Store_6,Ranchi,Product_45,Grocery,46.03,3,138.09,117.25,20.840000000000003
2024-02-20,Store_6,Jodhpur,Product_36,Beverages,231.41,2,462.82,403.21,59.610000000000014
2024-02-20,Store_6,Udaipur,Product_4,Personal Care,102.94,2,205.88,144.81,61.06999999999999
2024-02-20,Store_6,Udaipur,Product_17,Snacks,443.06,4,1772.24,1524.38,247.8599999999999
2024-02-20,Store_6,Ranchi,Product_42,Beverages,204.61,3,613.83,408.69,205.14000000000004
2024-02-20,Store_6,Raipur,Product_27,Beverages,431.7,4,1726.8,1210.35,516.45
2024-02-20,Store_7,Raipur,Product_2,Personal Care,390.18,2,780.36,681.51,98.85000000000002
2024-02-20,Store_7,Udaipur,Product_25,Personal Care,451.34,3,1354.02,1044.19,309.8299999999999
2024-02-20,Store_7,Lucknow,Product_42,Snacks,162.15,1,162.15,140.29,21.860000000000014
2024-02-20,Store_7,Nagpur,Product_22,Stationery,90.74,1,90.74,67.76,22.97999999999999
2024-02-20,Store_7,Bhopal,Product_1,Grocery,420.77,4,1683.08,1077.35,605.73
2024-02-20,Store_7,Varanasi,Product_5,Personal Care,142.01,3,426.03,297.89,128.14
2024-02-20,Store_7,Lucknow,Product_34,Snacks,93.27,4,373.08,234.98,138.1
2024-02-20,Store_7,Indore,Product_48,Beverages,173.84,3,521.52,436.79,84.72999999999996
2024-02-20,Store_7,Bhopal,Product_8,Grocery,357.24,1,357.24,289.44,67.80000000000001
2024-02-20,Store_8,Jodhpur,Product_15,Snacks,199.68,2,399.36,282.86,116.5
2024-02-20,Store_8,Raipur,Product_33,Beverages,479.1,3,1437.3,957.49,479.80999999999995
2024-02-20,Store_8,Varanasi,Product_10,Grocery,232.94,4,931.76,808.48,123.27999999999997
2024-02-20,Store_8,Raipur,Product_36,Personal Care,307.02,2,614.04,520.32,93.71999999999991
2024-02-20,Store_8,Jodhpur,Product_29,Personal Care,384.06,1,384.06,345.06,39.0
2024-02-20,Store_8,Raipur,Product_16,Beverages,194.92,2,389.84,339.27,50.56999999999999
2024-02-20,Store_8,Udaipur,Product_26,Beverages,193.73,3,581.19,521.26,59.930000000000064
2024-02-20,Store_8,Jodhpur,Product_2,Stationery,374.08,1,374.08,313.58,60.5
2024-02-20,Store_8,Udaipur,Product_41,Beverages,248.39,4,993.56,724.53,269.03
2024-02-20,Store_9,Raipur,Product_19,Stationery,347.75,4,1391.0,890.94,500.05999999999995
2024-02-20,Store_9,Varanasi,Product_17,Stationery,467.75,2,935.5,693.49,242.01
2024-02-20,Store_9,Indore,Product_5,Beverages,299.01,3,897.03,748.64,148.39
2024-02-20,Store_9,Raipur,Product_39,Snacks,72.61,1,72.61,51.23,21.380000000000003
2024-02-20,Store_9,Jodhpur,Product_10,Grocery,384.86,1,384.86,298.39,86.47000000000003
2024-02-20,Store_9,Lucknow,Product_8,Grocery,348.56,4,1394.24,929.99,464.25
2024-02-20,Store_9,Lucknow,Product_13,Stationery,191.58,2,383.16,301.87,81.29000000000002
2024-02-20,Store_9,Udaipur,Product_27,Beverages,85.04,4,340.16,222.39,117.77000000000004
2024-02-20,Store_10,Indore,Product_48,Personal Care,57.9,2,115.8,96.44,19.36
2024-02-20,Store_10,Indore,Product_38,Grocery,372.86,1,372.86,304.51,68.35000000000002
2024-02-20,Store_10,Nagpur,Product_3,Beverages,325.99,1,325.99,276.91,49.079999999999984
2024-02-20,Store_10,Jabalpur,Product_10,Beverages,174.44,1,174.44,135.57,38.870000000000005
2024-02-20,Store_10,Bhopal,Product_10,Stationery,184.64,1,184.64,140.39,44.25
2024-02-20,Store_10,Jabalpur,Product_36,Snacks,375.08,2,750.16,567.28,182.88
2024-02-20,Store_10,Bhopal,Product_2,Grocery,31.46,2,62.92,41.97,20.950000000000003
2024-02-20,Store_10,Ranchi,Product_26,Beverages,183.99,1,183.99,150.6,33.390000000000015
2024-02-20,Store_10,Bhopal,Product_43,Stationery,431.93,4,1727.72,1487.94,239.77999999999997
2024-02-20,Store_10,Jabalpur,Product_25,Personal Care,22.86,4,91.44,69.78,21.659999999999997
2024-02-20,Store_11,Udaipur,Product_28,Snacks,369.61,1,369.61,250.57,119.04000000000002
2024-02-20,Store_11,Lucknow,Product_32,Grocery,484.74,2,969.48,615.31,354.1700000000001
2024-02-20,Store_11,Jodhpur,Product_42,Snacks,237.42,3,712.26,459.12,253.14
2024-02-20,Store_11,Nagpur,Product_38,Stationery,29.5,1,29.5,22.73,6.77
2024-02-20,Store_11,Jodhpur,Product_8,Grocery,185.96,1,185.96,140.66,45.30000000000001
2024-02-20,Store_11,Ranchi,Product_4,Personal Care,404.2,2,808.4,528.78,279.62
2024-02-20,Store_11,Jabalpur,Product_23,Snacks,324.26,1,324.26,212.04,112.22
2024-02-20,Store_11,Varanasi,Product_35,Stationery,330.38,2,660.76,564.37,96.38999999999999
2024-02-20,Store_11,Varanasi,Product_6,Grocery,154.32,1,154.32,120.75,33.56999999999999
2024-02-20,Store_12,Raipur,Product_46,Grocery,314.6,3,943.8,705.07,238.7299999999999
2024-02-20,Store_12,Varanasi,Product_47,Beverages,35.49,4,141.96,87.22,54.74000000000001
2024-02-20,Store_12,Udaipur,Product_14,Beverages,99.65,2,199.3,139.46,59.84
2024-02-20,Store_12,Lucknow,Product_44,Grocery,142.98,3,428.94,313.5,115.44
2024-02-20,Store_12,Udaipur,Product_5,Grocery,168.46,2,336.92,230.99,105.93
2024-02-20,Store_12,Ranchi,Product_15,Snacks,297.45,4,1189.8,732.45,457.3499999999999
2024-02-20,Store_12,Bhopal,Product_27,Personal Care,73.34,1,73.34,64.5,8.840000000000003
2024-02-20,Store_13,Varanasi,Product_11,Beverages,372.39,1,372.39,295.75,76.63999999999999
2024-02-20,Store_13,Nagpur,Product_47,Snacks,288.17,3,864.51,620.61,243.89999999999998
2024-02-20,Store_13,Nagpur,Product_48,Personal Care,398.07,4,1592.28,989.01,603.27
2024-02-20,Store_13,Bhopal,Product_14,Stationery,295.61,2,591.22,382.72,208.5
2024-02-20,Store_13,Nagpur,Product_26,Beverages,471.78,3,1415.34,1167.26,248.07999999999993
2024-02-20,Store_13,Jabalpur,Product_41,Snacks,294.04,2,588.08,471.63,116.45000000000005
2024-02-20,Store_13,Nagpur,Product_37,Personal Care,490.15,2,980.3,602.86,377.43999999999994
2024-02-20,Store_13,Indore,Product_6,Beverages,137.51,3,412.53,309.63,102.89999999999998
2024-02-20,Store_13,Raipur,Product_36,Snacks,100.0,3,300.0,188.81,111.19
2024-02-20,Store_13,Bhopal,Product_11,Beverages,40.7,3,122.1,109.12,12.97999999999999
2024-02-20,Store_13,Nagpur,Product_44,Beverages,237.05,3,711.15,512.21,198.93999999999994
2024-02-20,Store_13,Jodhpur,Product_10,Snacks,289.5,4,1158.0,858.23,299.77
2024-02-20,Store_14,Bhopal,Product_45,Personal Care,285.57,1,285.57,174.72,110.85
2024-02-20,Store_14,Lucknow,Product_41,Snacks,296.57,4,1186.28,906.46,279.81999999999994
2024-02-20,Store_14,Raipur,Product_8,Personal Care,363.2,1,363.2,301.53,61.670000000000016
2024-02-20,Store_14,Jodhpur,Product_36,Personal Care,486.33,3,1458.99,1251.25,207.74
2024-02-20,Store_14,Jodhpur,Product_1,Stationery,139.12,2,278.24,170.55,107.69
2024-02-20,Store_14,Ranchi,Product_10,Stationery,441.07,2,882.14,774.48,107.65999999999997
2024-02-20,Store_14,Indore,Product_13,Stationery,423.44,3,1270.32,1134.1,136.22000000000003
2024-02-20,Store_14,Lucknow,Product_40,Grocery,464.32,2,928.64,793.93,134.71000000000004
2024-02-20,Store_14,Ranchi,Product_44,Beverages,75.38,4,301.52,209.17,92.35
2024-02-20,Store_14,Lucknow,Product_35,Snacks,258.91,4,1035.64,868.47,167.17000000000007
2024-02-20,Store_14,Nagpur,Product_39,Stationery,350.5,4,1402.0,894.09,507.90999999999997
2024-02-20,Store_14,Lucknow,Product_35,Grocery,34.18,4,136.72,119.67,17.049999999999997
2024-02-20,Store_14,Ranchi,Product_5,Grocery,368.04,2,736.08,503.11,232.97000000000003
2024-02-20,Store_15,Lucknow,Product_45,Beverages,284.86,4,1139.44,751.66,387.7800000000001
2024-02-20,Store_15,Bhopal,Product_15,Beverages,20.37,2,40.74,29.39,11.350000000000001
2024-02-20,Store_15,Jodhpur,Product_12,Beverages,414.7,3,1244.1,1090.45,153.64999999999986
2024-02-20,Store_15,Jodhpur,Product_11,Personal Care,234.91,2,469.82,342.28,127.54000000000002
2024-02-20,Store_15,Indore,Product_10,Beverages,311.62,2,623.24,531.32,91.91999999999996
2024-02-20,Store_16,Raipur,Product_28,Personal Care,111.69,2,223.38,187.8,35.579999999999984
2024-02-20,Store_16,Bhopal,Product_5,Snacks,418.76,4,1675.04,1187.92,487.1199999999999
2024-02-20,Store_16,Indore,Product_30,Stationery,233.98,3,701.94,614.43,87.5100000000001
2024-02-20,Store_16,Nagpur,Product_28,Stationery,394.07,1,394.07,313.78,80.29000000000002
2024-02-20,Store_16,Jabalpur,Product_30,Grocery,323.49,2,646.98,454.23,192.75
2024-02-20,Store_16,Bhopal,Product_25,Stationery,368.74,1,368.74,228.81,139.93
2024-02-20,Store_16,Raipur,Product_45,Stationery,29.93,2,59.86,49.15,10.71
2024-02-20,Store_16,Varanasi,Product_39,Beverages,74.62,3,223.86,147.1,76.76000000000002
2024-02-20,Store_16,Bhopal,Product_1,Personal Care,302.88,4,1211.52,1029.54,181.98000000000002
2024-02-20,Store_16,Bhopal,Product_44,Snacks,325.95,2,651.9,437.66,214.23999999999995
2024-02-20,Store_17,Varanasi,Product_18,Snacks,203.85,3,611.55,505.49,106.05999999999995
2024-02-20,Store_17,Varanasi,Product_15,Personal Care,189.43,1,189.43,139.45,49.98000000000002
2024-02-20,Store_17,Indore,Product_40,Beverages,185.86,3,557.58,396.3,161.28000000000003
2024-02-20,Store_17,Jodhpur,Product_3,Grocery,60.08,2,120.16,91.15,29.00999999999999
2024-02-20,Store_17,Jodhpur,Product_10,Stationery,429.8,3,1289.4,936.85,352.55000000000007
2024-02-20,Store_17,Ranchi,Product_16,Beverages,241.95,2,483.9,411.34,72.56
2024-02-20,Store_17,Indore,Product_4,Beverages,231.8,3,695.4,600.02,95.38
2024-02-20,Store_17,Jabalpur,Product_45,Stationery,257.13,3,771.39,591.89,179.5
2024-02-20,Store_17,Bhopal,Product_16,Beverages,375.41,1,375.41,247.41,128.00000000000003
2024-02-20,Store_18,Jodhpur,Product_35,Grocery,211.45,2,422.9,349.25,73.64999999999998
2024-02-20,Store_18,Varanasi,Product_33,Grocery,180.57,1,180.57,131.96,48.609999999999985
2024-02-20,Store_18,Varanasi,Product_43,Snacks,363.27,2,726.54,461.88,264.65999999999997
2024-02-20,Store_18,Indore,Product_14,Personal Care,445.66,1,445.66,371.68,73.98000000000002
2024-02-20,Store_18,Bhopal,Product_24,Stationery,63.75,4,255.0,163.71,91.28999999999999
2024-02-20,Store_19,Raipur,Product_32,Personal Care,35.22,2,70.44,58.59,11.849999999999994
2024-02-20,Store_19,Bhopal,Product_50,Personal Care,175.91,1,175.91,157.63,18.28
2024-02-20,Store_19,Lucknow,Product_49,Beverages,448.77,2,897.54,668.67,228.87
2024-02-20,Store_19,Varanasi,Product_24,Stationery,25.25,3,75.75,58.35,17.4
2024-02-20,Store_19,Indore,Product_31,Beverages,156.73,2,313.46,197.77,115.68999999999997
2024-02-20,Store_19,Raipur,Product_30,Snacks,285.36,1,285.36,173.37,111.99000000000001
2024-02-20,Store_19,Bhopal,Product_44,Personal Care,482.73,2,965.46,845.56,119.90000000000009
2024-02-20,Store_19,Raipur,Product_34,Personal Care,33.48,2,66.96,59.05,7.909999999999997
2024-02-20,Store_19,Bhopal,Product_28,Stationery,467.77,4,1871.08,1347.44,523.6399999999999
2024-02-20,Store_20,Jodhpur,Product_20,Personal Care,499.93,3,1499.79,1098.02,401.77
2024-02-20,Store_20,Indore,Product_42,Personal Care,68.07,4,272.28,225.65,46.62999999999997
2024-02-20,Store_20,Udaipur,Product_50,Beverages,437.51,3,1312.53,1150.96,161.56999999999994
2024-02-20,Store_20,Lucknow,Product_41,Grocery,257.11,3,771.33,557.04,214.29000000000008
2024-02-20,Store_20,Raipur,Product_6,Stationery,106.47,3,319.41,239.34,80.07000000000002
2024-02-20,Store_20,Nagpur,Product_7,Grocery,342.74,3,1028.22,772.89,255.33000000000004
2024-02-20,Store_20,Ranchi,Product_17,Beverages,356.69,4,1426.76,1275.2,151.55999999999995
2024-02-20,Store_20,Indore,Product_50,Beverages,371.32,1,371.32,230.22,141.1
2024-02-20,Store_20,Udaipur,Product_2,Personal Care,471.52,1,471.52,309.02,162.5
2024-02-20,Store_20,Ranchi,Product_20,Beverages,494.25,1,494.25,410.15,84.10000000000002
2024-02-20,Store_20,Jabalpur,Product_11,Beverages,172.57,3,517.71,463.77,53.940000000000055
2024-02-20,Store_21,Jodhpur,Product_43,Beverages,225.93,2,451.86,303.39,148.47000000000003
2024-02-20,Store_21,Nagpur,Product_10,Personal Care,496.07,2,992.14,639.18,352.96000000000004
2024-02-20,Store_21,Jabalpur,Product_38,Snacks,60.17,3,180.51,124.97,55.53999999999999
2024-02-20,Store_21,Lucknow,Product_9,Personal Care,27.69,1,27.69,18.81,8.880000000000003
2024-02-20,Store_21,Raipur,Product_5,Snacks,123.26,1,123.26,84.59,38.67
2024-02-20,Store_21,Nagpur,Product_22,Grocery,87.06,4,348.24,237.8,110.44
2024-02-20,Store_21,Nagpur,Product_41,Stationery,372.28,3,1116.84,856.55,260.28999999999996
2024-02-20,Store_21,Jodhpur,Product_24,Grocery,223.49,4,893.96,753.72,140.24
2024-02-20,Store_21,Ranchi,Product_23,Snacks,412.36,1,412.36,254.09,158.27
2024-02-20,Store_22,Nagpur,Product_41,Beverages,384.06,2,768.12,640.62,127.5
2024-02-20,Store_22,Bhopal,Product_18,Stationery,116.33,1,116.33,103.92,12.409999999999997
2024-02-20,Store_22,Raipur,Product_44,Beverages,261.39,3,784.17,606.88,177.28999999999996
2024-02-20,Store_22,Udaipur,Product_25,Stationery,375.07,1,375.07,302.89,72.18
2024-02-20,Store_22,Ranchi,Product_33,Snacks,314.48,3,943.44,704.11,239.33000000000004
2024-02-20,Store_22,Bhopal,Product_10,Personal Care,476.85,3,1430.55,1233.91,196.63999999999987
2024-02-20,Store_22,Indore,Product_10,Stationery,323.65,3,970.95,604.88,366.07000000000005
2024-02-20,Store_23,Indore,Product_15,Personal Care,281.17,3,843.51,662.37,181.14
2024-02-20,Store_23,Varanasi,Product_34,Stationery,70.24,1,70.24,53.32,16.919999999999995
2024-02-20,Store_23,Jabalpur,Product_36,Beverages,487.66,1,487.66,420.4,67.26000000000005
2024-02-20,Store_23,Raipur,Product_41,Stationery,312.03,2,624.06,421.96,202.09999999999997
2024-02-20,Store_23,Jodhpur,Product_7,Stationery,97.35,1,97.35,82.69,14.659999999999997
2024-02-20,Store_24,Raipur,Product_25,Beverages,414.63,3,1243.89,976.82,267.07000000000005
2024-02-20,Store_24,Lucknow,Product_34,Snacks,312.38,4,1249.52,854.98,394.53999999999996
2024-02-20,Store_24,Nagpur,Product_11,Personal Care,237.42,3,712.26,460.12,252.14
2024-02-20,Store_24,Raipur,Product_12,Personal Care,227.88,4,911.52,596.26,315.26
2024-02-20,Store_24,Indore,Product_22,Stationery,385.11,4,1540.44,1247.74,292.70000000000005
2024-02-20,Store_24,Nagpur,Product_25,Stationery,374.87,2,749.74,546.09,203.64999999999998
2024-02-20,Store_24,Nagpur,Product_2,Beverages,24.68,1,24.68,15.9,8.78
2024-02-20,Store_24,Udaipur,Product_36,Grocery,456.9,3,1370.7,901.21,469.49
2024-02-20,Store_24,Indore,Product_9,Snacks,88.24,2,176.48,110.04,66.43999999999998
2024-02-20,Store_24,Lucknow,Product_18,Beverages,340.01,1,340.01,262.14,77.87
2024-02-20,Store_24,Ranchi,Product_9,Personal Care,22.73,4,90.92,61.04,29.880000000000003
2024-02-20,Store_25,Lucknow,Product_33,Stationery,372.45,3,1117.35,777.62,339.7299999999999
2024-02-20,Store_25,Udaipur,Product_34,Snacks,72.34,4,289.36,242.8,46.56
2024-02-20,Store_25,Bhopal,Product_48,Beverages,125.14,3,375.42,249.5,125.92000000000002
2024-02-20,Store_25,Jodhpur,Product_2,Beverages,366.25,2,732.5,544.84,187.65999999999997
2024-02-20,Store_25,Ranchi,Product_29,Beverages,226.86,1,226.86,146.7,80.16000000000003
2024-02-20,Store_25,Varanasi,Product_7,Stationery,264.25,2,528.5,357.34,171.16000000000003
2024-02-20,Store_25,Jabalpur,Product_26,Stationery,428.74,2,857.48,526.43,331.05000000000007
2024-02-20,Store_25,Ranchi,Product_28,Personal Care,345.33,4,1381.32,875.33,505.9899999999999
2024-02-20,Store_25,Udaipur,Product_38,Snacks,296.88,4,1187.52,844.28,343.24
2024-02-20,Store_25,Udaipur,Product_49,Grocery,482.73,3,1448.19,1035.46,412.73
2024-02-20,Store_25,Lucknow,Product_30,Beverages,163.02,2,326.04,200.72,125.32000000000002
2024-02-21,Store_1,Ranchi,Product_3,Beverages,381.58,4,1526.32,1238.45,287.8699999999999
2024-02-21,Store_1,Raipur,Product_35,Beverages,405.08,3,1215.24,769.89,445.35
2024-02-21,Store_1,Indore,Product_40,Beverages,469.16,4,1876.64,1266.74,609.9000000000001
2024-02-21,Store_1,Udaipur,Product_21,Personal Care,439.73,1,439.73,275.31,164.42000000000002
2024-02-21,Store_1,Indore,Product_17,Personal Care,494.2,4,1976.8,1565.36,411.44000000000005
2024-02-21,Store_1,Lucknow,Product_25,Stationery,269.56,2,539.12,482.12,57.0
2024-02-21,Store_1,Jabalpur,Product_33,Beverages,404.3,4,1617.2,1352.38,264.81999999999994
2024-02-21,Store_1,Jabalpur,Product_18,Beverages,127.06,4,508.24,416.65,91.59000000000003
2024-02-21,Store_1,Bhopal,Product_37,Snacks,280.68,3,842.04,587.18,254.86
2024-02-21,Store_1,Bhopal,Product_43,Beverages,59.18,4,236.72,198.99,37.72999999999999
2024-02-21,Store_1,Jodhpur,Product_18,Snacks,462.99,4,1851.96,1409.09,442.8700000000001
2024-02-21,Store_1,Ranchi,Product_18,Stationery,268.6,1,268.6,198.11,70.49000000000001
2024-02-21,Store_1,Lucknow,Product_16,Snacks,271.02,4,1084.08,758.37,325.7099999999999
2024-02-21,Store_2,Raipur,Product_39,Grocery,391.87,3,1175.61,935.89,239.7199999999999
2024-02-21,Store_2,Bhopal,Product_30,Beverages,214.02,3,642.06,397.8,244.25999999999993
2024-02-21,Store_2,Varanasi,Product_40,Grocery,306.76,4,1227.04,1004.01,223.02999999999997
2024-02-21,Store_2,Nagpur,Product_33,Snacks,485.06,1,485.06,323.05,162.01
2024-02-21,Store_2,Jabalpur,Product_39,Stationery,319.42,3,958.26,612.71,345.54999999999995
2024-02-21,Store_3,Raipur,Product_45,Grocery,475.49,2,950.98,634.61,316.37
2024-02-21,Store_3,Lucknow,Product_10,Grocery,484.44,2,968.88,841.69,127.18999999999994
2024-02-21,Store_3,Indore,Product_5,Personal Care,239.54,3,718.62,507.56,211.06
2024-02-21,Store_3,Bhopal,Product_28,Snacks,228.39,3,685.17,532.16,153.01
2024-02-21,Store_3,Bhopal,Product_47,Snacks,102.84,4,411.36,303.07,108.29000000000002
2024-02-21,Store_3,Raipur,Product_36,Beverages,198.19,1,198.19,150.46,47.72999999999999
2024-02-21,Store_3,Ranchi,Product_16,Grocery,133.46,1,133.46,92.09,41.370000000000005
2024-02-21,Store_3,Bhopal,Product_1,Grocery,189.1,3,567.3,510.51,56.789999999999964
2024-02-21,Store_3,Ranchi,Product_23,Snacks,138.94,1,138.94,94.83,44.11
2024-02-21,Store_3,Lucknow,Product_25,Snacks,248.94,3,746.82,471.44,275.38000000000005
2024-02-21,Store_3,Indore,Product_16,Stationery,332.54,1,332.54,223.04,109.50000000000003
2024-02-21,Store_4,Indore,Product_48,Stationery,295.53,2,591.06,403.35,187.70999999999992
2024-02-21,Store_4,Lucknow,Product_45,Beverages,119.12,1,119.12,82.51,36.61
2024-02-21,Store_4,Indore,Product_1,Snacks,440.27,3,1320.81,800.32,520.4899999999999
2024-02-21,Store_4,Lucknow,Product_39,Stationery,297.5,2,595.0,421.34,173.66000000000003
2024-02-21,Store_4,Ranchi,Product_12,Grocery,280.9,1,280.9,203.52,77.37999999999997
2024-02-21,Store_5,Lucknow,Product_16,Snacks,106.18,2,212.36,189.65,22.710000000000008
2024-02-21,Store_5,Ranchi,Product_40,Snacks,306.7,1,306.7,214.4,92.29999999999998
2024-02-21,Store_5,Nagpur,Product_31,Grocery,51.97,4,207.88,143.11,64.76999999999998
2024-02-21,Store_5,Nagpur,Product_4,Snacks,492.37,3,1477.11,1165.22,311.8899999999999
2024-02-21,Store_5,Jodhpur,Product_50,Snacks,359.61,1,359.61,310.51,49.10000000000002
2024-02-21,Store_5,Jabalpur,Product_30,Snacks,371.75,2,743.5,663.22,80.27999999999997
2024-02-21,Store_5,Lucknow,Product_30,Personal Care,380.37,2,760.74,677.99,82.75
2024-02-21,Store_5,Nagpur,Product_19,Personal Care,434.34,2,868.68,634.9,233.77999999999997
2024-02-21,Store_5,Lucknow,Product_17,Grocery,397.79,2,795.58,674.54,121.04000000000008
2024-02-21,Store_5,Bhopal,Product_49,Beverages,165.83,1,165.83,135.2,30.630000000000024
2024-02-21,Store_5,Nagpur,Product_24,Beverages,443.7,4,1774.8,1295.17,479.6299999999999
2024-02-21,Store_6,Raipur,Product_45,Snacks,469.02,1,469.02,381.58,87.44
2024-02-21,Store_6,Lucknow,Product_35,Snacks,441.64,3,1324.92,1092.02,232.9000000000001
2024-02-21,Store_6,Jodhpur,Product_50,Snacks,489.01,4,1956.04,1704.23,251.80999999999995
2024-02-21,Store_6,Raipur,Product_49,Grocery,292.11,2,584.22,411.69,172.53000000000003
2024-02-21,Store_6,Indore,Product_23,Personal Care,165.55,2,331.1,240.09,91.01000000000002
2024-02-21,Store_7,Indore,Product_17,Stationery,177.96,2,355.92,314.75,41.170000000000016
2024-02-21,Store_7,Jabalpur,Product_17,Grocery,44.35,3,133.05,86.04,47.010000000000005
2024-02-21,Store_7,Jabalpur,Product_34,Grocery,176.21,4,704.84,433.98,270.86
2024-02-21,Store_7,Nagpur,Product_10,Grocery,330.39,2,660.78,419.19,241.58999999999997
2024-02-21,Store_7,Lucknow,Product_41,Snacks,387.16,1,387.16,268.38,118.78000000000003
2024-02-21,Store_7,Raipur,Product_9,Beverages,130.21,1,130.21,112.38,17.830000000000013
2024-02-21,Store_7,Lucknow,Product_27,Beverages,203.0,2,406.0,322.68,83.32
2024-02-21,Store_7,Indore,Product_27,Stationery,213.42,2,426.84,270.12,156.71999999999997
2024-02-21,Store_7,Indore,Product_41,Stationery,309.53,1,309.53,270.04,39.48999999999995
2024-02-21,Store_7,Raipur,Product_15,Snacks,401.72,4,1606.88,1237.79,369.09000000000015
2024-02-21,Store_7,Jodhpur,Product_12,Personal Care,290.99,1,290.99,223.64,67.35000000000002
2024-02-21,Store_8,Bhopal,Product_45,Grocery,237.21,1,237.21,164.48,72.73000000000002
2024-02-21,Store_8,Indore,Product_16,Snacks,185.4,3,556.2,389.21,166.99000000000007
2024-02-21,Store_8,Indore,Product_37,Snacks,302.38,1,302.38,238.68,63.69999999999999
2024-02-21,Store_8,Ranchi,Product_33,Snacks,210.54,1,210.54,151.61,58.92999999999998
2024-02-21,Store_8,Indore,Product_42,Grocery,78.61,1,78.61,56.85,21.759999999999998
2024-02-21,Store_8,Nagpur,Product_36,Stationery,489.98,2,979.96,878.78,101.18000000000006
2024-02-21,Store_8,Nagpur,Product_30,Beverages,437.38,1,437.38,310.76,126.62
2024-02-21,Store_8,Bhopal,Product_6,Beverages,461.19,2,922.38,730.7,191.67999999999995
2024-02-21,Store_8,Jabalpur,Product_11,Snacks,56.05,4,224.2,177.74,46.45999999999998
2024-02-21,Store_8,Raipur,Product_41,Snacks,351.26,4,1405.04,903.24,501.79999999999995
2024-02-21,Store_8,Indore,Product_5,Grocery,179.7,2,359.4,320.24,39.15999999999997
2024-02-21,Store_8,Varanasi,Product_35,Snacks,397.01,1,397.01,344.84,52.170000000000016
2024-02-21,Store_8,Udaipur,Product_9,Beverages,236.08,3,708.24,480.69,227.55
2024-02-21,Store_9,Nagpur,Product_46,Personal Care,194.24,1,194.24,160.28,33.96000000000001
2024-02-21,Store_9,Jodhpur,Product_14,Snacks,493.48,4,1973.92,1722.05,251.87000000000012
2024-02-21,Store_9,Indore,Product_17,Stationery,349.22,1,349.22,231.48,117.74000000000004
2024-02-21,Store_9,Udaipur,Product_30,Snacks,356.77,3,1070.31,768.11,302.19999999999993
2024-02-21,Store_9,Ranchi,Product_10,Stationery,468.84,3,1406.52,1144.06,262.46000000000004
2024-02-21,Store_9,Indore,Product_23,Personal Care,109.86,2,219.72,169.67,50.05000000000001
2024-02-21,Store_10,Bhopal,Product_29,Snacks,255.93,4,1023.72,846.49,177.23000000000002
2024-02-21,Store_10,Nagpur,Product_28,Stationery,298.89,1,298.89,265.5,33.389999999999986
2024-02-21,Store_10,Nagpur,Product_3,Snacks,48.32,2,96.64,71.21,25.430000000000007
2024-02-21,Store_10,Bhopal,Product_28,Stationery,380.36,1,380.36,313.18,67.18
2024-02-21,Store_10,Bhopal,Product_20,Personal Care,181.13,2,362.26,254.15,108.10999999999999
2024-02-21,Store_10,Jodhpur,Product_13,Personal Care,297.76,3,893.28,791.34,101.93999999999994
2024-02-21,Store_11,Indore,Product_26,Beverages,358.75,2,717.5,488.47,229.02999999999997
2024-02-21,Store_11,Nagpur,Product_34,Snacks,471.8,3,1415.4,1180.7,234.70000000000005
2024-02-21,Store_11,Nagpur,Product_50,Snacks,32.32,2,64.64,41.85,22.79
2024-02-21,Store_11,Udaipur,Product_39,Beverages,312.74,1,312.74,230.79,81.95000000000002
2024-02-21,Store_11,Jodhpur,Product_30,Beverages,390.32,1,390.32,309.98,80.33999999999997
2024-02-21,Store_11,Ranchi,Product_45,Personal Care,459.61,1,459.61,318.7,140.91000000000003
2024-02-21,Store_11,Nagpur,Product_30,Personal Care,188.37,1,188.37,145.57,42.80000000000001
2024-02-21,Store_11,Nagpur,Product_37,Personal Care,177.86,1,177.86,136.17,41.690000000000026
2024-02-21,Store_11,Lucknow,Product_37,Grocery,388.2,1,388.2,340.03,48.170000000000016
2024-02-21,Store_11,Lucknow,Product_5,Stationery,458.12,1,458.12,329.67,128.45
