Date,Store,City,Product,Category,Unit_Price,Quantity,Revenue,Cost
2024-02-13,Store_19,Indore,Product_30,Snacks,488.53,2,977.06,712.88
2024-02-13,Store_19,Ranchi,Product_33,Grocery,85.07,3,255.21,190.42
2024-02-13,Store_19,Indore,Product_48,Grocery,388.49,2,776.98,596.75
2024-02-13,Store_19,Varanasi,Product_26,Stationery,395.83,3,1187.49,869.11
2024-02-13,Store_19,Jabalpur,Product_20,Grocery,54.15,2,108.3,79.72
2024-02-13,Store_19,Jabalpur,Product_6,Stationery,399.95,1,399.95,341.68
2024-02-13,Store_20,Bhopal,Product_1,Personal Care,125.75,2,251.5,161.49
2024-02-13,Store_20,Varanasi,Product_12,Grocery,480.09,2,960.18,622.16
2024-02-13,Store_20,Bhopal,Product_21,Beverages,489.26,1,489.26,322.31
2024-02-13,Store_20,Bhopal,Product_33,Stationery,328.59,3,985.77,656.66
2024-02-13,Store_20,Indore,Product_13,Grocery,419.5,1,419.5,315.29
2024-02-13,Store_20,Udaipur,Product_31,Stationery,164.68,2,329.36,285.52
2024-02-13,Store_20,Ranchi,Product_36,Beverages,404.49,2,808.98,490.49
2024-02-13,Store_20,Lucknow,Product_35,Stationery,201.56,4,806.24,493.32
2024-02-13,Store_20,Jabalpur,Product_1,Snacks,141.87,2,283.74,196.54
2024-02-13,Store_20,Nagpur,Product_45,Beverages,231.68,1,231.68,147.7
2024-02-13,Store_20,Nagpur,Product_16,Grocery,116.39,2,232.78,172.35
2024-02-13,Store_20,Jodhpur,Product_14,Snacks,198.39,1,198.39,158.82
2024-02-13,Store_20,Varanasi,Product_32,Beverages,371.08,4,1484.32,1039.08
2024-02-13,Store_20,Jabalpur,Product_47,Grocery,86.35,2,172.7,135.17
2024-02-13,Store_21,Ranchi,Product_43,Snacks,473.39,2,946.78,693.04
2024-02-13,Store_21,Jodhpur,Product_16,Stationery,236.73,1,236.73,211.95
2024-02-13,Store_21,Jabalpur,Product_39,Personal Care,100.23,2,200.46,158.7
2024-02-13,Store_21,Nagpur,Product_5,Grocery,207.59,4,830.36,561.25
2024-02-13,Store_21,Nagpur,Product_22,Snacks,187.99,2,375.98,288.52
2024-02-13,Store_21,Indore,Product_24,Grocery,131.95,1,131.95,105.5
2024-02-13,Store_22,Bhopal,Product_4,Beverages,388.45,4,1553.8,1064.65
2024-02-13,Store_22,Jabalpur,Product_2,Beverages,364.14,4,1456.56,1008.05
2024-02-13,Store_22,Lucknow,Product_2,Grocery,322.25,2,644.5,448.24
2024-02-13,Store_22,Indore,Product_44,Beverages,156.55,1,156.55,114.03
2024-02-13,Store_22,Jodhpur,Product_17,Stationery,238.66,4,954.64,829.82
2024-02-13,Store_23,Jabalpur,Product_19,Grocery,292.46,2,584.92,418.43
2024-02-13,Store_23,Raipur,Product_35,Stationery,290.79,4,1163.16,817.0
2024-02-13,Store_23,Jabalpur,Product_15,Snacks,304.13,1,304.13,240.32
2024-02-13,Store_23,Udaipur,Product_44,Stationery,268.35,3,805.05,663.14
2024-02-13,Store_23,Udaipur,Product_8,Personal Care,428.88,2,857.76,743.9
2024-02-13,Store_23,Varanasi,Product_35,Personal Care,295.47,3,886.41,677.08
2024-02-13,Store_23,Indore,Product_32,Snacks,76.44,3,229.32,146.56
2024-02-13,Store_23,Jodhpur,Product_37,Stationery,359.58,4,1438.32,990.3
2024-02-13,Store_23,Jodhpur,Product_38,Grocery,323.42,3,970.26,711.32
2024-02-13,Store_24,Indore,Product_4,Grocery,298.3,4,1193.2,799.24
2024-02-13,Store_24,Ranchi,Product_22,Snacks,162.44,2,324.88,256.03
2024-02-13,Store_24,Raipur,Product_19,Snacks,52.22,4,208.88,159.7
2024-02-13,Store_24,Bhopal,Product_28,Snacks,85.21,3,255.63,225.34
2024-02-13,Store_24,Lucknow,Product_5,Stationery,62.95,2,125.9,83.23
2024-02-13,Store_24,Ranchi,Product_36,Snacks,460.21,4,1840.84,1454.76
2024-02-13,Store_24,Jodhpur,Product_19,Snacks,216.64,2,433.28,356.4
2024-02-13,Store_24,Indore,Product_23,Snacks,232.99,2,465.98,334.86
2024-02-13,Store_24,Nagpur,Product_33,Beverages,424.37,1,424.37,371.33
2024-02-13,Store_24,Raipur,Product_16,Grocery,56.33,1,56.33,40.43
2024-02-13,Store_24,Bhopal,Product_28,Stationery,345.31,2,690.62,456.16
2024-02-13,Store_25,Indore,Product_48,Beverages,282.11,4,1128.44,982.4
2024-02-13,Store_25,Jodhpur,Product_18,Beverages,50.64,4,202.56,123.01
2024-02-13,Store_25,Ranchi,Product_46,Grocery,162.17,4,648.68,459.68
2024-02-13,Store_25,Nagpur,Product_29,Grocery,132.94,1,132.94,105.09
2024-02-13,Store_25,Raipur,Product_12,Grocery,129.78,2,259.56,172.05
2024-02-13,Store_25,Indore,Product_21,Personal Care,205.07,3,615.21,472.91
2024-02-13,Store_25,Indore,Product_19,Stationery,51.46,2,102.92,69.95
2024-02-13,Store_25,Varanasi,Product_31,Grocery,256.8,1,256.8,226.28
2024-02-13,Store_25,Nagpur,Product_48,Stationery,253.37,2,506.74,406.56
2024-02-13,Store_25,Udaipur,Product_8,Stationery,207.93,3,623.79,450.51
2024-02-13,Store_25,Udaipur,Product_44,Grocery,219.76,1,219.76,194.56
2024-02-13,Store_25,Udaipur,Product_18,Grocery,291.62,1,291.62,199.68
2024-02-14,Store_1,Bhopal,Product_43,Grocery,235.87,1,235.87,202.25
2024-02-14,Store_1,Bhopal,Product_29,Snacks,473.42,1,473.42,373.98
2024-02-14,Store_1,Udaipur,Product_6,Snacks,495.65,4,1982.6,1390.09
2024-02-14,Store_1,Jodhpur,Product_46,Snacks,27.83,4,111.32,69.21
2024-02-14,Store_1,Jabalpur,Product_17,Beverages,68.71,2,137.42,86.47
2024-02-14,Store_1,Varanasi,Product_36,Personal Care,180.7,1,180.7,158.83
2024-02-14,Store_1,Raipur,Product_8,Grocery,100.15,4,400.6,322.11
2024-02-14,Store_1,Nagpur,Product_13,Personal Care,129.12,3,387.36,284.67
2024-02-14,Store_1,Indore,Product_30,Personal Care,432.17,3,1296.51,1112.4
2024-02-14,Store_1,Indore,Product_17,Grocery,308.94,4,1235.76,864.79
2024-02-14,Store_1,Varanasi,Product_13,Snacks,356.7,3,1070.1,675.81
2024-02-14,Store_1,Bhopal,Product_18,Personal Care,300.64,4,1202.56,930.59
2024-02-14,Store_1,Bhopal,Product_32,Grocery,60.58,2,121.16,78.37
2024-02-14,Store_1,Bhopal,Product_10,Stationery,287.32,3,861.96,655.88
2024-02-14,Store_2,Raipur,Product_22,Personal Care,61.14,3,183.42,160.23
2024-02-14,Store_2,Indore,Product_39,Snacks,353.22,2,706.44,622.29
2024-02-14,Store_2,Indore,Product_50,Stationery,499.83,4,1999.32,1493.97
2024-02-14,Store_2,Jabalpur,Product_23,Grocery,396.64,4,1586.56,1032.22
2024-02-14,Store_2,Lucknow,Product_20,Snacks,302.54,2,605.08,531.5
2024-02-14,Store_2,Indore,Product_30,Grocery,294.4,1,294.4,226.72
2024-02-14,Store_2,Jabalpur,Product_21,Grocery,432.87,2,865.74,542.21
2024-02-14,Store_2,Jodhpur,Product_13,Grocery,74.42,3,223.26,180.02
2024-02-14,Store_2,Ranchi,Product_36,Grocery,33.03,2,66.06,44.63
2024-02-14,Store_2,Jodhpur,Product_1,Grocery,369.79,4,1479.16,1119.03
2024-02-14,Store_2,Jabalpur,Product_40,Stationery,276.72,3,830.16,569.4
2024-02-14,Store_2,Udaipur,Product_41,Stationery,467.48,2,934.96,717.91
2024-02-14,Store_3,Bhopal,Product_26,Beverages,342.93,4,1371.72,1042.33
2024-02-14,Store_3,Nagpur,Product_33,Personal Care,342.17,1,342.17,288.56
2024-02-14,Store_3,Ranchi,Product_43,Grocery,439.41,3,1318.23,791.6
2024-02-14,Store_3,Lucknow,Product_2,Snacks,191.03,1,191.03,154.92
2024-02-14,Store_3,Raipur,Product_19,Personal Care,181.06,2,362.12,217.8
2024-02-14,Store_4,Bhopal,Product_42,Snacks,252.77,1,252.77,208.97
2024-02-14,Store_4,Lucknow,Product_14,Beverages,494.96,4,1979.84,1533.83
2024-02-14,Store_4,Jodhpur,Product_10,Stationery,34.35,4,137.4,112.18
2024-02-14,Store_4,Ranchi,Product_33,Personal Care,445.35,2,890.7,798.25
2024-02-14,Store_4,Raipur,Product_28,Stationery,90.38,2,180.76,129.83
2024-02-14,Store_4,Varanasi,Product_22,Personal Care,375.46,1,375.46,308.53
2024-02-14,Store_4,Nagpur,Product_14,Grocery,55.32,4,221.28,167.17
2024-02-14,Store_4,Lucknow,Product_2,Beverages,306.37,1,306.37,242.76
2024-02-14,Store_4,Jabalpur,Product_23,Stationery,56.41,2,112.82,79.32
2024-02-14,Store_4,Varanasi,Product_26,Stationery,125.01,2,250.02,184.74
2024-02-14,Store_4,Nagpur,Product_28,Beverages,133.47,2,266.94,222.98
2024-02-14,Store_4,Nagpur,Product_20,Grocery,213.52,4,854.08,513.95
2024-02-14,Store_4,Ranchi,Product_26,Beverages,134.81,2,269.62,168.19
2024-02-14,Store_5,Nagpur,Product_3,Stationery,295.38,1,295.38,208.7
2024-02-14,Store_5,Varanasi,Product_15,Grocery,30.04,2,60.08,37.4
2024-02-14,Store_5,Ranchi,Product_46,Snacks,239.38,1,239.38,177.05
2024-02-14,Store_5,Ranchi,Product_12,Personal Care,39.71,1,39.71,31.32
2024-02-14,Store_5,Jodhpur,Product_27,Beverages,217.45,2,434.9,316.79
2024-02-14,Store_5,Lucknow,Product_4,Beverages,38.94,1,38.94,32.54
2024-02-14,Store_5,Indore,Product_50,Snacks,324.64,3,973.92,652.97
2024-02-14,Store_5,Indore,Product_29,Snacks,497.01,4,1988.04,1460.19
2024-02-14,Store_5,Jodhpur,Product_21,Snacks,211.84,1,211.84,145.85
2024-02-14,Store_6,Nagpur,Product_45,Beverages,161.71,1,161.71,113.92
2024-02-14,Store_6,Indore,Product_14,Grocery,95.19,1,95.19,76.31
2024-02-14,Store_6,Raipur,Product_40,Grocery,384.3,2,768.6,483.88
2024-02-14,Store_6,Ranchi,Product_21,Snacks,361.45,1,361.45,222.92
2024-02-14,Store_6,Udaipur,Product_40,Grocery,193.89,3,581.67,476.4
2024-02-14,Store_6,Ranchi,Product_44,Grocery,348.68,4,1394.72,1169.75
2024-02-14,Store_6,Bhopal,Product_34,Personal Care,479.93,3,1439.79,993.27
2024-02-14,Store_7,Jodhpur,Product_5,Stationery,201.49,2,402.98,346.66
2024-02-14,Store_7,Lucknow,Product_7,Beverages,497.07,1,497.07,333.7
2024-02-14,Store_7,Jabalpur,Product_27,Snacks,280.3,1,280.3,242.34
2024-02-14,Store_7,Jabalpur,Product_39,Beverages,131.92,1,131.92,86.88
2024-02-14,Store_7,Nagpur,Product_11,Personal Care,405.54,4,1622.16,1389.33
2024-02-14,Store_8,Indore,Product_17,Personal Care,187.82,2,375.64,240.27
2024-02-14,Store_8,Bhopal,Product_5,Stationery,454.51,1,454.51,310.05
2024-02-14,Store_8,Udaipur,Product_49,Personal Care,489.83,1,489.83,316.28
2024-02-14,Store_8,Bhopal,Product_1,Stationery,497.67,4,1990.68,1790.79
2024-02-14,Store_8,Indore,Product_26,Snacks,329.74,1,329.74,264.84
2024-02-14,Store_8,Ranchi,Product_49,Personal Care,436.25,4,1745.0,1246.07
2024-02-14,Store_8,Varanasi,Product_24,Beverages,39.12,4,156.48,111.6
2024-02-14,Store_8,Udaipur,Product_36,Snacks,429.78,4,1719.12,1088.37
2024-02-14,Store_8,Udaipur,Product_12,Beverages,493.14,4,1972.56,1192.55
2024-02-14,Store_8,Udaipur,Product_1,Snacks,453.47,2,906.94,789.26
2024-02-14,Store_8,Raipur,Product_2,Beverages,418.89,3,1256.67,929.06
2024-02-14,Store_8,Indore,Product_26,Stationery,69.64,2,139.28,97.34
2024-02-14,Store_9,Bhopal,Product_45,Grocery,431.01,1,431.01,330.52
2024-02-14,Store_9,Lucknow,Product_41,Snacks,33.29,2,66.58,46.41
2024-02-14,Store_9,Nagpur,Product_15,Snacks,322.36,3,967.08,755.87
2024-02-14,Store_9,Nagpur,Product_15,Snacks,381.66,4,1526.64,1220.14
2024-02-14,Store_9,Raipur,Product_11,Grocery,63.72,1,63.72,46.52
2024-02-14,Store_9,Jodhpur,Product_4,Snacks,332.53,1,332.53,298.26
2024-02-14,Store_9,Ranchi,Product_5,Grocery,252.83,1,252.83,199.22
2024-02-14,Store_9,Jabalpur,Product_15,Stationery,128.01,4,512.04,357.82
2024-02-14,Store_10,Jodhpur,Product_8,Snacks,273.83,4,1095.32,782.48
2024-02-14,Store_10,Nagpur,Product_35,Beverages,441.03,3,1323.09,1096.98
2024-02-14,Store_10,Jodhpur,Product_49,Snacks,110.88,3,332.64,249.63
2024-02-14,Store_10,Lucknow,Product_27,Stationery,149.24,3,447.72,310.67
2024-02-14,Store_10,Lucknow,Product_43,Personal Care,202.37,1,202.37,169.98
2024-02-14,Store_10,Nagpur,Product_20,Grocery,356.93,1,356.93,271.94
2024-02-14,Store_11,Raipur,Product_25,Beverages,317.1,1,317.1,195.98
2024-02-14,Store_11,Raipur,Product_19,Stationery,342.28,4,1369.12,1058.34
2024-02-14,Store_11,Udaipur,Product_30,Grocery,423.27,4,1693.08,1135.47
2024-02-14,Store_11,Jabalpur,Product_33,Personal Care,263.13,1,263.13,218.11
2024-02-14,Store_11,Bhopal,Product_46,Personal Care,489.06,1,489.06,306.81
2024-02-14,Store_11,Indore,Product_2,Stationery,287.9,3,863.7,708.06
2024-02-14,Store_11,Jodhpur,Product_17,Stationery,363.77,1,363.77,218.86
2024-02-14,Store_11,Indore,Product_41,Stationery,110.72,4,442.88,305.63
2024-02-14,Store_11,Udaipur,Product_7,Snacks,175.56,1,175.56,122.17
2024-02-14,Store_11,Udaipur,Product_8,Beverages,339.0,3,1017.0,888.65
2024-02-14,Store_11,Raipur,Product_31,Beverages,224.81,4,899.24,716.68
2024-02-14,Store_11,Jabalpur,Product_17,Personal Care,72.73,2,145.46,126.39
2024-02-14,Store_12,Bhopal,Product_28,Stationery,299.01,1,299.01,200.2
2024-02-14,Store_12,Lucknow,Product_30,Beverages,295.45,4,1181.8,893.85
2024-02-14,Store_12,Raipur,Product_13,Personal Care,24.43,1,24.43,17.3
2024-02-14,Store_12,Jabalpur,Product_17,Snacks,139.02,1,139.02,101.97
2024-02-14,Store_12,Varanasi,Product_33,Personal Care,202.87,1,202.87,143.9
2024-02-14,Store_12,Lucknow,Product_18,Personal Care,467.25,1,467.25,363.96
2024-02-14,Store_12,Bhopal,Product_33,Grocery,404.36,1,404.36,253.9
2024-02-14,Store_12,Jabalpur,Product_12,Grocery,477.26,4,1909.04,1215.84
2024-02-14,Store_13,Indore,Product_22,Snacks,117.97,2,235.94,194.02
2024-02-14,Store_13,Udaipur,Product_46,Snacks,121.63,1,121.63,81.3
2024-02-14,Store_13,Indore,Product_27,Personal Care,209.21,3,627.63,398.01
2024-02-14,Store_13,Nagpur,Product_3,Snacks,118.05,4,472.2,331.7
2024-02-14,Store_13,Ranchi,Product_34,Personal Care,300.53,1,300.53,234.85
2024-02-14,Store_13,Jabalpur,Product_43,Stationery,148.91,2,297.82,248.96
2024-02-14,Store_13,Jodhpur,Product_8,Stationery,23.52,4,94.08,65.41
2024-02-14,Store_13,Varanasi,Product_21,Snacks,101.87,4,407.48,260.02
2024-02-14,Store_13,Ranchi,Product_25,Snacks,298.21,3,894.63,769.15
2024-02-14,Store_14,Ranchi,Product_33,Personal Care,232.26,1,232.26,150.97
2024-02-14,Store_14,Varanasi,Product_36,Grocery,359.45,3,1078.35,899.82
2024-02-14,Store_14,Indore,Product_7,Personal Care,186.08,2,372.16,226.36
2024-02-14,Store_14,Nagpur,Product_31,Personal Care,30.39,2,60.78,44.66
2024-02-14,Store_14,Nagpur,Product_42,Personal Care,152.15,4,608.6,486.37
2024-02-14,Store_14,Jodhpur,Product_1,Stationery,41.38,4,165.52,136.86
2024-02-14,Store_15,Jabalpur,Product_4,Stationery,447.31,4,1789.24,1101.33
2024-02-14,Store_15,Raipur,Product_35,Beverages,85.3,4,341.2,269.05
2024-02-14,Store_15,Raipur,Product_12,Stationery,278.66,1,278.66,180.97
2024-02-14,Store_15,Lucknow,Product_5,Personal Care,301.96,4,1207.84,844.93
2024-02-14,Store_15,Varanasi,Product_3,Personal Care,146.53,3,439.59,392.67
2024-02-14,Store_15,Ranchi,Product_16,Snacks,372.58,2,745.16,653.96
2024-02-14,Store_15,Jabalpur,Product_21,Personal Care,75.96,3,227.88,168.89
2024-02-14,Store_15,Raipur,Product_6,Snacks,212.65,1,212.65,149.68
2024-02-14,Store_15,Ranchi,Product_11,Grocery,34.72,1,34.72,24.11
2024-02-14,Store_16,Jodhpur,Product_35,Beverages,297.4,2,594.8,491.77
2024-02-14,Store_16,Ranchi,Product_39,Snacks,42.93,4,171.72,125.28
2024-02-14,Store_16,Raipur,Product_23,Beverages,339.96,2,679.92,483.44
2024-02-14,Store_16,Varanasi,Product_22,Stationery,183.65,3,550.95,433.21
2024-02-14,Store_16,Varanasi,Product_21,Stationery,303.55,4,1214.2,947.97
2024-02-14,Store_17,Udaipur,Product_4,Grocery,465.46,3,1396.38,1241.72
2024-02-14,Store_17,Bhopal,Product_48,Snacks,110.92,4,443.68,359.92
2024-02-14,Store_17,Indore,Product_40,Grocery,101.49,3,304.47,267.8
2024-02-14,Store_17,Jabalpur,Product_47,Grocery,35.86,2,71.72,51.34
2024-02-14,Store_17,Udaipur,Product_27,Personal Care,70.82,4,283.28,228.42
2024-02-14,Store_18,Jodhpur,Product_23,Beverages,77.58,1,77.58,55.24
2024-02-14,Store_18,Nagpur,Product_32,Stationery,445.95,3,1337.85,1033.9
2024-02-14,Store_18,Lucknow,Product_17,Snacks,70.82,4,283.28,199.05
2024-02-14,Store_18,Jodhpur,Product_27,Snacks,350.05,4,1400.2,1239.06
2024-02-14,Store_18,Nagpur,Product_24,Snacks,137.93,1,137.93,122.84
2024-02-14,Store_18,Varanasi,Product_44,Grocery,285.32,3,855.96,519.63
2024-02-14,Store_19,Lucknow,Product_34,Grocery,272.16,1,272.16,164.53
2024-02-14,Store_19,Lucknow,Product_25,Grocery,435.67,2,871.34,570.98
2024-02-14,Store_19,Bhopal,Product_6,Beverages,238.9,4,955.6,748.76
2024-02-14,Store_19,Raipur,Product_3,Snacks,36.41,4,145.64,100.79
2024-02-14,Store_19,Jabalpur,Product_36,Snacks,117.14,4,468.56,301.63
2024-02-14,Store_19,Bhopal,Product_20,Personal Care,75.33,1,75.33,65.09
2024-02-14,Store_20,Jabalpur,Product_10,Grocery,362.91,4,1451.64,1194.81
2024-02-14,Store_20,Varanasi,Product_26,Personal Care,438.13,2,876.26,527.79
2024-02-14,Store_20,Udaipur,Product_13,Snacks,81.59,3,244.77,174.08
2024-02-14,Store_20,Bhopal,Product_6,Grocery,365.11,2,730.22,620.93
2024-02-14,Store_20,Raipur,Product_44,Personal Care,144.02,3,432.06,296.12
2024-02-14,Store_20,Jodhpur,Product_42,Stationery,474.0,4,1896.0,1498.79
2024-02-14,Store_21,Indore,Product_16,Beverages,468.92,3,1406.76,1066.06
2024-02-14,Store_21,Jabalpur,Product_43,Stationery,270.97,2,541.94,463.2
2024-02-14,Store_21,Jodhpur,Product_20,Snacks,447.79,4,1791.16,1216.37
2024-02-14,Store_21,Raipur,Product_10,Snacks,344.62,3,1033.86,790.16
2024-02-14,Store_21,Raipur,Product_9,Stationery,459.26,3,1377.78,941.22
2024-02-14,Store_21,Varanasi,Product_35,Snacks,459.76,3,1379.28,1063.36
2024-02-14,Store_21,Raipur,Product_38,Snacks,365.16,4,1460.64,1110.08
2024-02-14,Store_22,Lucknow,Product_7,Beverages,485.15,2,970.3,866.26
2024-02-14,Store_22,Indore,Product_49,Snacks,262.52,3,787.56,580.98
2024-02-14,Store_22,Nagpur,Product_3,Beverages,459.75,3,1379.25,1062.68
2024-02-14,Store_22,Jabalpur,Product_8,Stationery,388.44,2,776.88,606.1
2024-02-14,Store_22,Udaipur,Product_22,Personal Care,66.06,2,132.12,110.08
2024-02-14,Store_22,Nagpur,Product_35,Snacks,58.17,1,58.17,37.05
2024-02-14,Store_22,Udaipur,Product_39,Personal Care,140.43,1,140.43,91.1
2024-02-14,Store_22,Lucknow,Product_21,Snacks,449.6,1,449.6,379.33
2024-02-14,Store_22,Lucknow,Product_12,Grocery,109.08,4,436.32,364.86
2024-02-14,Store_22,Indore,Product_16,Snacks,245.43,1,245.43,200.5
2024-02-14,Store_22,Raipur,Product_47,Personal Care,205.89,2,411.78,349.03
2024-02-14,Store_22,Ranchi,Product_7,Grocery,483.23,2,966.46,775.56
2024-02-14,Store_22,Udaipur,Product_25,Grocery,229.43,3,688.29,611.31
2024-02-14,Store_23,Indore,Product_44,Snacks,393.88,4,1575.52,1029.34
2024-02-14,Store_23,Raipur,Product_14,Personal Care,92.83,4,371.32,327.93
2024-02-14,Store_23,Lucknow,Product_29,Grocery,259.75,1,259.75,172.46
2024-02-14,Store_23,Jodhpur,Product_8,Beverages,233.28,1,233.28,148.18
2024-02-14,Store_23,Nagpur,Product_9,Beverages,450.06,3,1350.18,1005.83
2024-02-14,Store_23,Bhopal,Product_48,Personal Care,147.38,1,147.38,117.82
2024-02-14,Store_23,Jodhpur,Product_34,Snacks,269.97,4,1079.88,766.15
2024-02-14,Store_23,Jabalpur,Product_22,Beverages,306.08,2,612.16,550.94
2024-02-14,Store_23,Varanasi,Product_28,Personal Care,462.07,1,462.07,409.15
2024-02-14,Store_23,Bhopal,Product_45,Beverages,185.49,2,370.98,306.81
2024-02-14,Store_24,Raipur,Product_11,Beverages,475.8,2,951.6,687.17
2024-02-14,Store_24,Indore,Product_48,Beverages,26.99,1,26.99,19.63
2024-02-14,Store_24,Bhopal,Product_35,Grocery,468.32,4,1873.28,1160.23
2024-02-14,Store_24,Indore,Product_41,Personal Care,147.62,4,590.48,355.37
2024-02-14,Store_24,Jodhpur,Product_27,Grocery,23.08,1,23.08,13.85
2024-02-14,Store_24,Lucknow,Product_2,Stationery,167.5,3,502.5,433.44
2024-02-14,Store_25,Udaipur,Product_35,Stationery,21.53,1,21.53,13.07
2024-02-14,Store_25,Bhopal,Product_31,Snacks,193.1,3,579.3,466.18
2024-02-14,Store_25,Bhopal,Product_46,Beverages,377.62,2,755.24,559.37
2024-02-14,Store_25,Nagpur,Product_43,Stationery,125.42,3,376.26,286.01
2024-02-14,Store_25,Lucknow,Product_12,Grocery,77.57,3,232.71,178.1
2024-02-14,Store_25,Varanasi,Product_19,Grocery,226.5,1,226.5,149.12
2024-02-14,Store_25,Nagpur,Product_43,Snacks,470.49,4,1881.96,1133.28
2024-02-14,Store_25,Bhopal,Product_40,Grocery,351.89,1,351.89,282.95
2024-02-14,Store_25,Udaipur,Product_37,Grocery,483.62,4,1934.48,1506.57
2024-02-14,Store_25,Lucknow,Product_25,Grocery,271.15,4,1084.6,936.6
2024-02-14,Store_25,Raipur,Product_13,Grocery,497.5,3,1492.5,1123.78
2024-02-14,Store_25,Lucknow,Product_24,Beverages,254.04,3,762.12,459.86
2024-02-14,Store_25,Lucknow,Product_18,Personal Care,368.81,1,368.81,225.23
2024-02-15,Store_1,Jodhpur,Product_36,Grocery,358.22,1,358.22,287.38
2024-02-15,Store_1,Udaipur,Product_15,Snacks,181.13,1,181.13,151.1
2024-02-15,Store_1,Nagpur,Product_13,Beverages,339.56,1,339.56,219.03
2024-02-15,Store_1,Jabalpur,Product_8,Grocery,440.64,2,881.28,587.87
2024-02-15,Store_1,Jodhpur,Product_16,Grocery,146.25,2,292.5,239.96
2024-02-15,Store_1,Nagpur,Product_32,Stationery,471.19,1,471.19,395.27
2024-02-15,Store_2,Varanasi,Product_34,Beverages,184.28,4,737.12,577.5
2024-02-15,Store_2,Ranchi,Product_47,Snacks,120.62,1,120.62,79.71
2024-02-15,Store_2,Jodhpur,Product_12,Personal Care,408.47,1,408.47,360.72
2024-02-15,Store_2,Jodhpur,Product_6,Snacks,230.02,4,920.08,611.08
2024-02-15,Store_2,Jabalpur,Product_6,Stationery,164.45,4,657.8,501.62
2024-02-15,Store_2,Bhopal,Product_47,Grocery,396.58,2,793.16,506.82
2024-02-15,Store_2,Bhopal,Product_13,Grocery,404.17,3,1212.51,842.22
2024-02-15,Store_2,Raipur,Product_13,Snacks,139.0,2,278.0,170.35
2024-02-15,Store_2,Lucknow,Product_32,Snacks,263.94,3,791.82,696.43
2024-02-15,Store_2,Jodhpur,Product_42,Stationery,345.75,2,691.5,491.79
2024-02-15,Store_2,Varanasi,Product_9,Snacks,223.02,3,669.06,437.12
2024-02-15,Store_3,Lucknow,Product_6,Snacks,112.59,3,337.77,269.4
2024-02-15,Store_3,Varanasi,Product_5,Personal Care,204.19,3,612.57,420.08
2024-02-15,Store_3,Indore,Product_29,Grocery,312.0,1,312.0,253.12
2024-02-15,Store_3,Jabalpur,Product_7,Stationery,269.28,2,538.56,416.96
2024-02-15,Store_3,Indore,Product_19,Personal Care,176.04,3,528.12,453.72
2024-02-15,Store_3,Udaipur,Product_34,Stationery,62.47,2,124.94,92.64
2024-02-15,Store_3,Varanasi,Product_44,Stationery,208.66,3,625.98,421.58
2024-02-15,Store_3,Varanasi,Product_24,Beverages,74.91,2,149.82,117.49
2024-02-15,Store_3,Jodhpur,Product_20,Beverages,262.96,3,788.88,648.94
2024-02-15,Store_3,Lucknow,Product_40,Stationery,192.46,4,769.84,685.11
2024-02-15,Store_3,Udaipur,Product_15,Beverages,450.57,2,901.14,791.64
2024-02-15,Store_4,Lucknow,Product_32,Stationery,183.47,2,366.94,268.2
2024-02-15,Store_4,Lucknow,Product_35,Stationery,173.74,3,521.22,461.06
2024-02-15,Store_4,Ranchi,Product_6,Personal Care,233.2,3,699.6,548.73
2024-02-15,Store_4,Jodhpur,Product_39,Grocery,457.92,2,915.84,673.32
2024-02-15,Store_4,Nagpur,Product_30,Personal Care,361.67,4,1446.68,1148.22
2024-02-15,Store_4,Udaipur,Product_23,Stationery,266.05,2,532.1,356.55
2024-02-15,Store_4,Nagpur,Product_26,Stationery,209.91,4,839.64,555.6
2024-02-15,Store_4,Lucknow,Product_37,Grocery,354.65,3,1063.95,780.87
2024-02-15,Store_4,Varanasi,Product_46,Grocery,475.53,2,951.06,835.62
2024-02-15,Store_4,Bhopal,Product_8,Snacks,149.05,1,149.05,111.95
2024-02-15,Store_4,Jodhpur,Product_20,Grocery,53.91,4,215.64,156.4
2024-02-15,Store_4,Ranchi,Product_34,Beverages,423.06,4,1692.24,1201.77
2024-02-15,Store_4,Udaipur,Product_29,Grocery,214.99,4,859.96,649.88
2024-02-15,Store_4,Udaipur,Product_48,Personal Care,74.58,1,74.58,65.31
2024-02-15,Store_5,Jabalpur,Product_28,Personal Care,448.06,3,1344.18,1140.17
2024-02-15,Store_5,Varanasi,Product_44,Snacks,382.18,2,764.36,574.9
2024-02-15,Store_5,Udaipur,Product_40,Grocery,94.97,4,379.88,257.4
2024-02-15,Store_5,Indore,Product_18,Grocery,489.01,2,978.02,823.2
2024-02-15,Store_5,Varanasi,Product_32,Grocery,465.21,2,930.42,688.07
2024-02-15,Store_5,Lucknow,Product_5,Snacks,164.8,1,164.8,109.26
2024-02-15,Store_5,Ranchi,Product_10,Snacks,303.11,4,1212.44,1090.91
2024-02-15,Store_5,Raipur,Product_20,Grocery,200.38,3,601.14,435.12
2024-02-15,Store_5,Raipur,Product_15,Snacks,51.85,2,103.7,64.65
2024-02-15,Store_5,Nagpur,Product_31,Snacks,398.01,3,1194.03,1009.1
2024-02-15,Store_6,Jodhpur,Product_11,Snacks,135.91,2,271.82,224.32
2024-02-15,Store_6,Varanasi,Product_6,Stationery,352.49,3,1057.47,780.91
